DayOfWeek,Location,Temperature,#retweets,#followers,label
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,335,I have a crush on Gina Rodriguez
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,687,Usually awkward thats fine. A head of the time like I've got nothing but clocks on my mind.
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,212,"Bathroom bills are a waste of resources. If so many genders could be introduced over the last decade, why can't the… https://t.co/3fausawPjl"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,58,cast all your worries on HIM for HE cares for you...people scrolling through a news feed dont
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,272,@ me already https://t.co/7zH100hLlD
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,182,IM DYING AT THIS THREAD OMFG 😂 https://t.co/PZ3D72rNYO
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,3099,U got no game at all
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],23.42,0,246,@icekulimi @goodbadnotevil @NavasBecky @_JMonayyy I didn't want to do this Isaac but you forced my hand.... @1uhnay… https://t.co/AJLxRGMrwV
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,5571,I can’t afford to be sick rn I have so much going on 🙁😭
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,56,Don’t mistake my kindness for weakness
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,233,"I liked #JimandAndy on @netflix a lot the whole way through, but the ending blew my mind. I don’t know if it was Ji… https://t.co/Uk3aIZzKgM"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,294,Live look-in at @e_ortiz_44 playing COD @JonnyD310 https://t.co/zrI4DeIr17
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,7285,Lmfao
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,182,I’m dead https://t.co/GDsRpKxOiW
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,277,@c0zydr1ve @BarcAddicts Actually after Pence it would be that spineless asshole - Paul Ryan.
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,687,Respect the exotic ballerinas https://t.co/eb44lk9bFn
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,553,"Just posted a photo @ Los Angeles, California https://t.co/2WIYfOVHJc"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,327,Happyyy birthdaayy gorgeous 💕😘 @tbalasfour
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,155,"Just posted a photo @ Hollyweird, CA https://t.co/doL9GZqsDr"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.915,0,304,@realDonaldTrump  YOU ARE GOING TO PRISON!TRIED! SENTENCING! AND MEETING YOUR DESTINY! 1ST TREASONOUS TRAITOR &amp; ALL… https://t.co/K79aPhXneP
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,2216,"Nothing more demoralizing than dropping your phone on your face in bed.  Enough @Lakers highlights for me, Gnight fam. ✌🏼"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.915,0,274,It’s 2:39 AM and I’m eating a bowl of cereal because why tf not?
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,484,Who’s coming with me https://t.co/wxQ5IxsXJ5
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,687,If we die together just remember the meeting place we talked about. I'll be there.
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,1155,"Goku took those lesbians to school, their little Potara broke too. 😂 (talking about how I interpreted Dragon Ball Super episode 116) #brutal"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,110,know when to walk away
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,547,U kno ur nice when u let the other person in the communal showers bump their music
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],20.485,0,1708,DONT PLAY WITH ME PLAY WITH YO BITCH
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,187,It’s never too late to be what you might have been - George Eliot —- #regret #regretisapoison… https://t.co/q8FlsAAjod
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,868,"""When the rum is gone, DO NOT DRINK THE POLYJUICE POTION!"" °  JACK: @JackSparrowed… https://t.co/i6PjdKXHJg"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,60,Just thinking abiut the days I used to sleep through the night...again
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],23.42,0,246,@NavasBecky @icekulimi @goodbadnotevil @_JMonayyy What if their light wells are too hard? 🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,215,"@BigCassWWE @real1 need 2be reunited already. Breaking them up was just plain stupid. They were so over and as always, wwe dropped the ball"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,198,@KellyannePolls Your position on Moore is disgusting. Obviously one Senate seat is worth at least 8 children to you… https://t.co/Zc65cIMMJg
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,793,i wonder if kylie jenner is in isis
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,1344,“We can’t selectively numb emotion. Numb the dark and you numb the light.” ♥️ https://t.co/ZjAWzzNJmB
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,15,TEST_GEO_Hierarchy: edc5a1e4-8c78-4f9f-97c2-d08b8dc6f941
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],23.42,0,246,@NavasBecky @icekulimi @goodbadnotevil @_JMonayyy I was gonna swing 😤
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,692,i’m soooooo over this 🙄
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,212,New flip - it's been a minute SoundCloud - https://t.co/8Vdpi0bA0v
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,2328,You act like you knew me But you do not know me
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,414,"6651 Wilbur Avenue, No 1 https://t.co/Z3MJK2bLql"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,815,I’m top of the list for renting out equipment because I owe them $400 for a camera I broke right as I checked it ou… https://t.co/0ko9vumhWR
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,3441,Here is a Wedding Venue in Southern California to consider if... https://t.co/NYCp4APfKC https://t.co/w5vVlsaXn0
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,815,But I don’t get why my friend posted it on his story yet didn’t send it to me?
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,138593,🤯🤯🤯I’ve been reading all the international adoration for Assad &amp; Putin for having “defeated ISIS” on this @CNN phot… https://t.co/Xnn7IjwW1w
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.915,0,356,Never been a big fan of country music but now Springsteen is always gonna have a special place in my heart
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,1403,"If you're looking for work in #LosAngeles, CA, check out this #job: https://t.co/Xt2AmTra8L #cityofhope #NCI… https://t.co/gZfPJjwEw3"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,815,Did you not think I wouldn’t wanna know about this? Even tho I already knew?
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,2247,i literally drive past this like 3 times a week what the fUCK https://t.co/le0cOGJBl5
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.915,0,842,Lmao so much for saving my leftovers for when I wake up
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,174,Satisfaction???🧐hmmm never heard of it
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.915,0,2288,"Can you recommend anyone for this #job in #ManhattanBeach, CA? https://t.co/dXjj53NaLU #Healthcare #Hiring"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],23.42,0,402,True i will destroy his personal community if you know what i mean 😜 https://t.co/AngI8oFIGs
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,691,Next time open your ears cuz u didn’t even call you a bitch
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],11.195,0,555,"No, it's not cuz I'm an overgrown kid that I know 31mph is perfect for letting go an empty water bottle &amp; having it go right in the bed  1/"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.915,0,288,"I can respect you if wanna talk like an adult, but if you're gonna yell and cuss at me to get a point across 👋🏼👋🏼👋🏼"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,2247,suddenly im craving a short blonde korean god https://t.co/AqRQmAcyGE
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,39169,"Go Through video coming soon link in my bio... #gang @ Los Angeles,… https://t.co/RSWGkYFp4r"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,5151,"Not so long ago: Alprentice “Bunchy” Carter was born on October 12th 1942 in Los Angeles,… https://t.co/qMGiyByzuw"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,182,She literally doing nothing and still fine as hell. Gatdamn https://t.co/jH7oF2xV7U
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,312,When you have nothing left...keep pushing.
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,815,I feel so bad for basically shutting myself out with all my school friends. I never let them in to what was happeni… https://t.co/NvI9Ops2TK
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,620,Took me 30 minutes to get a picture I liked. Shout out to my cousin for being patient #longexposure https://t.co/8A8s5jCQCh
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,4817,What a better way to celebrate #NationalEntrepreneursDay! Thank you @EricGarcetti and the @MayorOfLA! YOU inspired… https://t.co/PAU4zRl1xf
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,694,Blesssssss up #amen https://t.co/KPsMVz61UR
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,312,When you have nothing left...keep pushing. You’re almost there.
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,815,I miss them so much and I miss classes and midterms and finals as much as I’ll hate it when I go back lol
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,0,Like❤️? https://t.co/srefRtuomP
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,1308,#RIPDellaReese @ South Central LA https://t.co/xoI7MNDAvm
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,694,STILL my favorite vine 😩😩😂 https://t.co/v5ts1BOWc7
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],23.42,0,402,My pup was having a bad dream
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,199,@slurmp_official pocket cheeseburger
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,1575,Lol niggas.
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,1350,“he’s cute” “he’s 17” “well now i want to die”
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,2569,Sometimes I just ride down LaCienga &amp; think to myself “How the fuck did we get here?”
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,500,Really wanna go to this light festival .. 😣
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,1,Bambuser |  (californiaguardian) - LIVE at https://t.co/2Kz3UptlBx
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,93,@k_arendances THAAAATS RIIIGHT!🤙🤘
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.915,0,497,"okay my favorite thread ever, thank you so much https://t.co/3pbVfjIuuN"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],3.55,0,214,So. Gotta be up around 8:30 am for work. So of course there's an accident completely blocking the SB 5 &amp; I've been… https://t.co/EyP4Q30fte
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,180600,@garyvee Morning brother. Hit me up. Need to get some of your wisdom on camera. 🇬🇧✈️🇺🇸 #SB10
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],4.205,0,3507,Stupid bitch. I can't stand stories like this. https://t.co/RWtIdlr6wK
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,455,"New life goal: become soap opera legend. Help me @valentinifrank , you're my only hope #dramaticentrancelikeaboss… https://t.co/JpVquo6YRX"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,293,"Looking at my photos from tonight, do I really look pale? Lol"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,500,Lmfaooo https://t.co/PfhTRGOzKD
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,5571,@InsaneMoogle @AwwwwCats Awww looks like my little Norman cakes 😍😭 https://t.co/dy13SyluUx
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,491,Yo this movie split is crazy
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,183,vaguely remember now 😅😁
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,2469,The Sopranos - Johnny Sack Flips https://t.co/FL05nDzF9R via @YouTube
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,500,I’m tryna get on this level deadass...lol https://t.co/kbsqpCl0dt
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,68214,@Michael30771988 I love you daddy
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,774,God I thank you.  🙏🏾
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,484,always giving out more than i’m receiving. it’s really starting to drain me.
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,221,Slitherin CONway speaks from her shriveled up heart by openly supporting child molester Moore! Far more important R… https://t.co/hYfsE3K6ET
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,394,I finally got better after being sick 3 weeks ago and now I’m sick 10x more
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,155,"Their reaction.. Omg sooo cute..!! Liam is so extra..haha   Ok, but who touched #Jimin's shoulder like he was a sai… https://t.co/O9gjShpJxP"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.915,0,842,I forgot how much i love my bed. Wow this thing is comfy
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],23.42,0,452,Making a cover letter in InDesign is so hard! 😫😫😫
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,39169,"Camden, New Jersey &amp; DMV presents ""Go Through"" video coming soon!… https://t.co/z9i675TnEo"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,488,This is why I️ love Pixar https://t.co/vZPdq1qROv
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],20.485,0,1263,"See our latest #CulverCity, CA #job and click to apply: SOUS CHEF / CULVER CITY, CA - https://t.co/rotll2RD0C #Hospitality #Hiring"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,486,"We're #hiring! Read about our latest #job opening here: Senior iOS Developer - https://t.co/i3fezX92CN #IT #LosAngeles, CA"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,2852,all your faves are trash
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,137,"Keep telling myself over and over “it’s cold in Scotland, it’s cold in Scotland” so when I️ pack for Thanksgiving t… https://t.co/lc1mo60B0u"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,427,Mood for the rest of 2017 going into 2018 - lowkey as possible and investing into self
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,403,"Put me on God green earth, I'll triple my worth"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,340,What a fantastic experience thank you LAPD! https://t.co/RCadOqN0Om
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,10180,👯‍♀️🍬🍭🎨#playboy #playboymansion #bodypaint #hughhefner #markfrazier @ The Playboy Mansion https://t.co/FklkPY8MBY
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,484,@NayaWantsTheDee why are you awake 🤔
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,3099,Karma a bitch lols i always try to keep that in mind when someone steal from me or use me
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.915,0,842,I haven't gone on a manic binge lately so that's good
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,3099,Ole fronting ass hoes
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,454,Thank god I’m working with some funny ass people tonight or else I’d be falling asleep from boredom.
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,500,Yuuuup lol https://t.co/FVO1cHooPs
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,439,When I told you god was testing you ? I wasn't lying 🤥.
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,3099,Ole stealing ppl clothes ass hoes
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,1440,It's way past my bedtime so goodnight everyone and sleep well ! https://t.co/QlSzlbObDD
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,687,If you don't believe in yourself tell me what you believing in. Everyone told me I couldn't but I've progressed since court filled evenings.
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,183,Hawt chocolate 🔥🍫👅
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],23.759999999999998,0,1412,"@atroyn And the band from the guy in the mailroom at work, which requires extra beer to endure but he’s a good dude so"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,182,I’d be lying if I said I didn’t miss ya
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,3099,Cant stand a bitch that just dont understand you do not wanna fuck with them no more
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,439,Lunch time🔎🔍
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,108,Me and steph out here living our best lives @lamasherm0sa
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,2569,My taste is women changes after every woman.
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],3.55,0,50,Your mcm puts “trill” in front of his user name when he ain’t
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,647,Home made cold press coffee.   Just a little something I fell in love with at @division3eats in… https://t.co/J7hYDx3ew0
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,879,How am I still awake 😭😭
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,3099,Forever a groupie bitch 😷😢
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,2569,My taste in women changes after every woman.
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,674,I wish PornHub would advertise cheap mechanic shops in my area instead of sexy young singles.
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,203,Sometimes I wish I could just hide from the rest of the world. If just for a little while. #Grinchmood
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,305,I️ hate when females sit in your car chilling when you know you want them to leave 😩😩😩
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,21559,Who down to party tomorrow in Hollywood !!!!
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,345,When the algorithm is so good it recs you someone already in your friend circle
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,879,Sketched the fuck out. I’m hearing noises omg
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,31566,Same https://t.co/hcsz5pW7iQ
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,155,Meee!! We want to hear the full remix of #MicDrop soon!! https://t.co/C0XU9lJ4tN
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,67,"OG @ Los Angeles County, California https://t.co/KRVB9Rxkph"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,815,But fuck my dumbass school i wanna transfer my credits
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,373,If ion sleep soon ima fall out
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,21381,My friends just collectively spent $60k on Rolex watches &amp; im over here mad I have to pay this 40 dollar parking ticket lol
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,1019,Christmas is coming to Hollywood 😋😍🎅💕❄🌨🎁🎄! #hollywood #cristmas #christmas… https://t.co/n84yTP6lW6
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,269,I guess we're kinda ready for the #hollidays  the #christmastree is up and #shining 🎄🎇✨🎊 Let the… https://t.co/TzBPv9JGlk
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,73,"@KBAndersen Nope. Never thought he'd be anything else but a crude, self-serving, ignorant bully. #itmfa"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,21559,Who the hell is awake
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,3099,Haters fucking motivate
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,707,I'm tired too. But magic never rest
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,7721,Real super Bad bitches fuck with me 🙏🏽💯💦
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,2797,@SuperShaqGonzoe Miss you bro
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,235,Kyrie that man he officially posses the mentality that’s the mamba mentality respect you better off without the land🤦🏿‍♂️🤦🏿‍♂️
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,491,Four n twenty lololol https://t.co/wycSlysaLN
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,6503,"I had a wonderful birthday #42, I’m still new in this town but I feel at home, surrounded by so… https://t.co/ATvsLIPlYc"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  1.  0.],23.42,0,2542,This song still bangs https://t.co/CH63tlA4Nm
