DayOfWeek,Location,Temperature,#retweets,#followers,label
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,15898,I’m 30 minutes into Victoria &amp; Abdul and already completely obsessed with Ali Fazal
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.355,0,524,Facts 😂😂 https://t.co/kD4tothl3Q
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,6326,CRAZY HOW I SURPASSED ALL THE MFs WHO SLEPT ON ME. TABLES ALWAYS TURN. 💯
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,569,The night I decide to stay up to do hw my laptop wants to start having problems!!😤
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,76,Haven’t done any hw while on this trip... finals are gonna kick my ass.
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.030000000000001,0,422,Don’t ever try and play me because the truth will always unravel it self...
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,741,haven’t been sick in a yr &amp; nyc got me fucked up tho. someone plz send matzoh ball soup
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,655,"Being crippled for a month, losing my car in an accident. Tbh having a near death experience really changed my point of view."
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,3771,@USArmy officials always stand by drones send now every last one and make new ones again now and check proper
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,435,I just be chillin.. leave me alone 🤷🏻‍♂️
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.030000000000001,0,124,What the iPhone sees when it takes a photo in portrait mode. https://t.co/BagIHtvdw1
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,426,"Stuck in my grind, stuck in my grind!"
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,502,"@Solo_421 @GDouglasJones You made it sound like you said something wise, but instead showed an utter lack of wisdom… https://t.co/eRnDkn8Zr2"
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,215,SUPER chill https://t.co/Q0ID4JEK52
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,165,@kermito27 Aww thanks babe 💕 I love me too 😘💕
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.030000000000001,0,343,"You are the rustling of leaves, You are that honeysuckle breeze"
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,3771,Drone makers get up
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,1641,lost relationships https://t.co/zevpXCIigY
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,655,Mental illnesses are not a joke
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,670,What a superb and dramatic performance from both actors in the movie Philadelphia. Tom hanks and Denzel Washington.
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.71,0,107,I never believed anything about astrology until the shit that happened earlier today &amp; then I read about retrograde... crazy. 🙏🏼
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,2222,Got the chance to shoot 5 different subjects today. Im back on my bullshit
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,1389,@samaEmm2 appreciate the fllw blessing🙏🏾⭐️💯💨
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,639,I did what I had to do
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,599,Ain’t no way in hell this be him tweeting this shit https://t.co/gFkZmoY2Yq
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,6102,Oh I forgot was so high that night I couldn't lift my head up https://t.co/CSpOK8Fg7y
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,779,YOUNG SCOTT. Haha dope cause my dogs name is Scotty! https://t.co/WRDBVlpW9h
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,717,I ate like crap today so I’m gonna eat a whole bag of lettuce tomorrow
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,426,Feel so bad man my neice havent saw me in likeee 5everr i miss her soo much
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],17.8,0,131,I miss David. 😓😭
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,319,Before I can even touch my door u just hear my dad’s chair scraping back from the table n “I KNOW U DIDNT JUST SLAM… https://t.co/30LJnhOOWd
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.030000000000001,0,119,Hot Chocolate-Gabe Bondoc and Ramiele Malubay https://t.co/bedj8F5mxf via @YouTube...My holiday song around 2015? 🤔
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.030000000000001,0,320,The fate of all my jeans👖 #chubrub https://t.co/eWQHWtvroI
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,741,been gone for a week &amp; didn’t recognize my hood for a sec
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,556,@_lorena_lovee @lesleygoynes Trynna slide into the DM’s like
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,746,SO TINY SO PRECIOUS https://t.co/6vcVbMBwfZ
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],21.72,0,423,Gatsby always just sits on my floor and stares at me when I’m drunk like this and I’m sure he’s judging me.
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,431,"Praise Jesus, my St. Louis Girls, Kristi and Lynn about to be guest on “The Voice” here in Los… https://t.co/ecr72DpjtN"
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.030000000000001,0,165,i think if i got stabbed first of all i’d snap it
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.030000000000001,0,343,My love for to the wind &amp; movements is so fucking huge
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,1641,"you have no control over other people’s actions, reactions, or perceptions. Just believe the best in others, deal w… https://t.co/GtAVy2vMcw"
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.030000000000001,0,176,temperature down 57°F -&gt; 53°F humidity down 100% -&gt; 93% wind 5mph -&gt; 6mph
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,1217,Ion love em ion chase em I duck um
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.030000000000001,0,910,"You are magical, lyrical, beautiful"
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,206,Who tf is this guy.. https://t.co/1QlEZ9sZWz
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],21.725,0,287,Some people don’t know how to differ personal and professional
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,419,"if you hit women, people say you hit women, you look like you hit women, we got beef"
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.030000000000001,0,34,@AnarchyCarcino Aww nah
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,123,Meaning they got In&amp;Out to feed the crew? Classic. End credits def highlight of the movie for me. #TheRoom https://t.co/b8KDB2XGXT
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.030000000000001,0,596,Drinking a Special Double Cream Stout by @BellsBrewery @ The Stache Bar — https://t.co/KreZqspzEs #photo
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,470,@brndnwng Dem cheeks 🐹
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,352,Not all hero’s wear capes https://t.co/9yuSgBxrOh
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.030000000000001,0,343,I can't help but feel helpless
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,2046,"""Remember, not everyone will like everything you do."" - @HiToneValenz"
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,913,Saw this and said 100% me https://t.co/OgEdqfcbv8
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,555,I swear i'm gonna die tonight my I keep hearing noises
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.030000000000001,0,343,"Maybe I've wasted my time, and that's fine"
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,490,I’m going to die single and tbh I’m fine with it because all of these fucking guys I’m into are trash
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,1262,This is amazing https://t.co/QLGY5A39CM
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.030000000000001,0,784,Makin my 2nd bowl of cereal knowing damn well my alarm bout to go off in 3 hours
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,468,is he?? https://t.co/nwY7MEorKX
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,513,"AVP is real, but since the poles shifted the old north pole is actually under Montréal.  https://t.co/GBGgsHL1Ei"
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,1573,Thank you!! https://t.co/R4gi73oE9e
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,657,sucka for love
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.030000000000001,0,35,Hotline Miami isn't a game it's a mood
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,220,"When a dude blocks me cus I’m not available for him, makes me fucken laugh. Like if i give af 🤷🏻‍♀️🙃"
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,304,Currently standing next to Wiz Kahlifa in the club. Living my best damn life.
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,292,MY MF MOVIE RIGHT HEREEE!!! FUCKING LOOOOOVE DAVID FINCHER 😩🖤 https://t.co/sovpzep6mY
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,877,@seanspicer @MSNBC @MeetThePress @JoyAnnReid @CharlieCrist @NBCNews You mocked the American people and the world fo… https://t.co/2b3PmqbCs9
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,104,woooo yay for anxiety and insomnia :-)
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.030000000000001,0,910,I did what I had to do
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.030000000000001,0,318,I'm a dumbass
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,1626,can’t wait to smell this tomorrow https://t.co/S0CsGlsFfR
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,416,8 left❤️ @HAlBuloushi
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,6326,"ION DISCRIMINATE, EITHER WAY THE NIPPLES ARE GETTING RESPECTED. https://t.co/hrHg0Yq7Ft"
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,1807,Thank you gorgeous!! ❤️🤗 https://t.co/IzEzToETNp
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,1007,"When people try to check for mics during skirmishes in #Overwatch. Bitch, this ain't a match. I ain't tryna talk to you!"
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,670,@AnsoniiSan Enjoy it my friend #blessed
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.030000000000001,0,343,"If i took it back and tried again would these themes repeat in my head? Settle for a failure in the end, but these… https://t.co/HfQgNaTzYi"
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,1352,You know you're really pregnant when you roll over in bed and the room starts spinning... I'm getting dizzy from ro… https://t.co/60mEVrfXV1
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,210,Sweet potato fries &gt;&gt;&gt;&gt;&gt;&gt; french fries
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,92,"Never mind playa, it will always be a no from these hoes. Hold in what you really feel cause these wounds take time to heal"
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,15606,#Committed New video we shot #international from #France to #SoCal this is from all my #HipHop… https://t.co/Cr6YpAcrVQ
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.030000000000001,0,910,SOML https://t.co/vEUEkcKYUi
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,1573,"Thank you, @Kaepernick7 and crew. https://t.co/IuwZwznfwD"
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,1063,Good God 😩 https://t.co/2fSnyCxxr6
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,1807,"@sbrinton Ah!! Almost met you tonight, but I just wanted to say that you are an inspiration. Thank you for sharing… https://t.co/admbNEMBIK"
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,483,"Want to work at eHarmony? We're #hiring in #LosAngeles, CA! Click for details: https://t.co/YA8eutvQ37 #Engineering #Job #Jobs"
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,2288,Smooooooooooth https://t.co/MaplRG3UXg
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,6491,"Single Bell, single bell single all the wayyyy,  my girl crush said “Let’s be friends” Friendzoned all the way 🌧😖😩 https://t.co/jxxUFb9zbn"
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.030000000000001,0,910,"You are the moon, and my moonlight"
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,2333,@YouAndYourEgo always
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.030000000000001,0,15415,I need a job 😂
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],21.725,0,879,"i pretty much don't have any girl friends, im so sad"
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,930,I see what you don't.  I see what you turn a blind eye to.  I see how you accept what you… https://t.co/YGMyRDrbtG
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,338,Drake always got that good fire 🔥 https://t.co/r6ordmA6z9
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,8622,NOT TO SELF: never offer anyone free stuff ever again.
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,655,"I saw this girl sitting outside in the cold looking like she just got beat up, I approached her &amp; I asked how she w… https://t.co/hJQzNxRvF8"
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,2282,"Democratic Party Maintains Edge in Party Affiliation, now if we would show up at the polls...… https://t.co/JImBNAs5Gg"
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,3510,so who’s gonna crack that #BestOf2017 off?
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,4047,Eugene was at the crossroads like Bone Thugs n Harmony  #TheWalkingDead https://t.co/2FCDPhNHYT
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,705,this video makes me fuckin CRY dude HAHAAHAH https://t.co/o3uJNd5EUb
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,1007,Alvin Kamara has been doing it for me all season long in fantasy. Dude is a stud!
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,3319,when 212 by azealia banks comes on https://t.co/yo0w9xpKie
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,218,ignorance leads to hate and  you’ve never seen Boss Baby
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,1489,Ima go see harry styles by myself
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],17.8,0,859,Night shoot #2.  #actor #actorslife #elkslodge #film #santaanaca #glendaleca @ Elks Lodge https://t.co/KVFVrtXkdl
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,1449,"The time is coming for a New Year...Share it with freinds, Lina &amp; DJ Cali-Slimm. Take advantage… https://t.co/aD3EEdDex0"
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,45,"James Franco is incredibly talented! Wow the disaster artist is one of the best movies I've ever seen, #handsdown"
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],21.725,0,249,Well it looks like I'm not sleeping
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,413505,I CANT STOP LAUGHIG IN MY BED https://t.co/rAUJ8yTITU
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,412,Is that gold back there? #KyloRen #StarWarsTheLastJedi https://t.co/XBOdnV3kzw
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,128,What da fuck why does my back hurt
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.030000000000001,0,910,"Youre so bossy, you make me dance. Tryna sit in the back of the whip and just cancel my plans."
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.030000000000001,0,962,"""She said she and her husband were looking ahead, running down the clock until they turn 65 and qualify for Medicar… https://t.co/9xX4lBFCzm"
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,1495,The boy been grindin' mane ✈ https://t.co/s7svRfx8t8
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.030000000000001,0,910,"You’re sweet like candy,  but he’s such a man."
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,895,@keybladesarah @XarinArt @Kyrsten_Sis @Valkyrae @_MissClick_ @potatoprincesss @tarrayorence @TheDankestKey… https://t.co/gMbUMfq1LW
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,670,Some Thai pork green beans sounds good right about now!
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,269,"in the process of replacing my default greeting to ""men are nothing"" with everyone i know"
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,3319,my mom 😂😭 i always correct her but she still says am its so cute https://t.co/XibzqohVCU
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],2.86,0,126,Debating what to write my next poem about 🤔
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,1304,I JUST FINISHED SEASON 13 OF GREYS WHATTTTT
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,92,"I know God always had my back ever since I turned, so if I die sorry I came into your life and never said goodbye"
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.030000000000001,0,109,"#GratiellaMarguerite is ONE! ❤ November 25, 2017 Long Beach, California @ Long Beach, California https://t.co/XoxpB7OZoF"
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,43,I have a female cop following all my social networks   (Read the comments for more details).
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,4047,Those trash can people are really dirty!! #TheWalkingDead
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,47,I’m loving Scottish Blade Chronicles 2 so far. #XenobladeChronicles2
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,864,me after the smallest inconvenience in life https://t.co/P8N6NSfsmR
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,159,Lady bird; good movie 👌🏼
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,26326,@Med2cool4u your twitter is perfect
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,3916,I’ve literally postmated 5 times today. As if I need another unhealthy habit in my life. But honestly it is the mos… https://t.co/iBZuxpXKcH
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,726,It’s 2 am what is this 💀🤦🏽‍♀️ https://t.co/o8UoIIUSdn
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,1495,Moving out here soon..
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,11815,"wow, what is this feeling?"
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.030000000000001,0,139100,My only color is CAKE xoxo https://t.co/HEE25rfNbQ
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],21.725,0,249,Think I'm getting myself a PS4 for Christmas
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],2.86,0,126,Oh yea and I’m craving pho rn 🙃
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,3881,@zombieboss567 @TheJWQ Girl has teeth in her vagina. It kills people.
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,210,I’ll never get over the gayest and softest thing that happened this year.......JiKook on a spinning teacup in Disneyland
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,4714,Goodnight my babies 💕
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,2480,Wow I'm really a creative genius
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],21.72,0,728,#DinDin 🍴while staying in. #Steak🥩 #salad🥗 with #bluecheesecrumbles… https://t.co/YSUzEHxDyr
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,1656,I want live topless in undies/cheer shorts/sweat pants for the rest of my life. Is there a nudist colony for that?
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,329,Thank God I came across @kkimthai on YouTube months ago bc she truly is an amazing human being ♥️♥️♥️♥️♥️
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],21.725,0,249,"@laidback_oscar Stop trying to be me, it's all fun and games until somebody gets hurt"
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.030000000000001,0,139100,I love @glamglow clearing treatment mud mask 👌🏼❤️👍🏼 https://t.co/1B9xt76TpA
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],21.725,0,249,Unless I convince my sister to buy me one
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,101104,How a School Ditched Awards and Assemblies to Refocus on Kids and Learning https://t.co/5S9SVFgUVO
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  0.  1.],21.725,0,249,"In which case, I'll get myself some Jordans"
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,502,@PGAntioch @Trooamerican10 @SSueh2222 @WitchuntSwamp @MollyJongFast @PressSec @WSJ @gettinnoticedmo Of course! Who… https://t.co/9A6xwMkQ83
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,14717,I’m schleep https://t.co/jt8qQHzZ2M
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,110504,Lmao it's out there. I'm waiting for the main course for my big announcement https://t.co/BXcrS9pl2y
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,6326,THEY TELLIN ME SHE A THOT BUT ION EVEN CAAAARE.
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,427,I dont https://t.co/mrdG7QZaWU
[ 1.  0.  0.  0.  0.  0.  0.],[ 0.  1.  0.],21.725,0,343,Lmao I just saw how many accounts I have muted. Oh man https://t.co/JW2wbTftfS
